case_number,member_state,directorate_general,LFN_258,RO_258,RF_258,date_LFN_258,date_RO_258,date_RF_258,LFN_close,year,election_id,election_date,LFN_election,incorrect,workload,daysbeforeED,out_eu_cont,out_left_cont,influence,support,distance,effectiveness,expenditures,pilot,length,commission,addressee,scope,bureaucracy_quality
20042009,Denmark,Health and Consumers,1,1,0,3/30/04,7/5/05,NA,7/5/05,2004,563,2/8/05,1,1,-1.067850463,315,-1.5957,3.4909,-0.537101848,-0.381726079,0.405945928,1.894840464,1.32238142,0,NA,NA,NA,NA,1.027478538
20084211,United Kingdom,Internal Market and Services,1,0,0,6/25/09,NA,NA,9/30/10,2009,582,5/6/10,1,1,-0.045505654,315,-4.668,-3.0699,1.321953782,-1.510568227,-0.027775525,0.518728169,1.082913574,1,NA,NA,NA,NA,1.027478538
20084225,United Kingdom,Internal Market and Services,1,0,0,6/25/09,NA,NA,9/30/10,2009,582,5/6/10,1,1,-0.045505654,315,-4.668,-3.0699,1.321953782,-1.510568227,-0.027775525,0.518728169,1.082913574,1,NA,NA,NA,NA,1.027478538
20092118,United Kingdom,Internal Market and Services,1,1,0,6/25/09,1/28/10,NA,1/28/10,2009,582,5/6/10,0,1,-0.20524703,315,-4.668,-3.0699,1.321953782,-1.510568227,-0.027775525,0.518728169,1.082913574,1,9.56029277,0,0,6,1.027478538
20092163,United Kingdom,Energy,1,1,0,6/25/09,6/24/10,NA,6/24/10,2009,582,5/6/10,1,1,-0.940057362,315,-4.668,-3.0699,1.321953782,-1.510568227,-0.027775525,0.518728169,1.082913574,1,NA,NA,NA,NA,1.027478538
20092181,United Kingdom,Energy,1,1,1,6/25/09,6/24/10,1/26/12,6/24/10,2009,582,5/6/10,1,1,-0.940057362,315,-4.668,-3.0699,1.321953782,-1.510568227,-0.027775525,0.518728169,1.082913574,1,NA,NA,NA,NA,1.027478538
20090416,Slovakia,Environment,1,0,0,7/31/09,NA,NA,3/18/10,2009,524,6/12/10,0,0,-0.301091856,316,2.2208,-3.9792,-0.784444013,0.788247969,0.573544169,-0.524356812,-0.860991649,0,8.90666441,0,0,0,-0.349056467
20090417,Slovakia,Mobility and Transport,1,0,0,7/31/09,NA,NA,3/18/10,2009,524,6/12/10,0,0,-0.301091856,316,2.2208,-3.9792,-0.784444013,0.788247969,0.573544169,-0.524356812,-0.860991649,0,8.367764678,0,0,44,-0.349056467
20090418,Slovakia,Mobility and Transport,1,0,0,7/31/09,NA,NA,3/18/10,2009,524,6/12/10,0,0,-0.301091856,316,2.2208,-3.9792,-0.784444013,0.788247969,0.573544169,-0.524356812,-0.860991649,0,9.861154,0,0,5,-0.349056467
20090419,Slovakia,Internal Market and Services,1,0,0,7/31/09,NA,NA,1/28/10,2009,524,6/12/10,0,0,-0.077453929,316,2.2208,-3.9792,-0.784444013,0.788247969,0.573544169,-0.524356812,-0.860991649,0,7.820439515,0,0,8,-0.349056467
20090420,Slovakia,Mobility and Transport,1,0,0,7/31/09,NA,NA,1/28/10,2009,524,6/12/10,0,0,-0.077453929,316,2.2208,-3.9792,-0.784444013,0.788247969,0.573544169,-0.524356812,-0.860991649,0,8.610136937,1,0,3,-0.349056467
20060622,Ireland,Energy,1,1,0,7/11/06,6/27/07,NA,6/27/07,2006,190,5/24/07,1,0,-0.492781508,317,1.3319,-0.3659,-0.734334295,1.921660329,-1.008228384,0.654419676,1.154960482,0,8.565602331,0,0,0,1.027478538
20060623,Ireland,Enterprise and Industry,1,0,0,7/11/06,NA,NA,10/12/06,2006,190,5/24/07,0,0,0.4017702,317,1.3319,-0.3659,-0.734334295,1.921660329,-1.008228384,0.654419676,1.154960482,0,6.901737207,1,0,2,1.027478538
20070783,Italy,Mobility and Transport,1,0,0,6/1/07,NA,NA,12/11/07,2007,111,4/13/08,0,0,3.500752902,317,5.0946,-7.1459,1.321953782,0.897933037,1.79050302,-1.588327118,0.340178387,0,8.693328989,0,0,0,-1.03732397
20070784,Italy,Enterprise and Industry,1,0,0,6/1/07,NA,NA,12/11/07,2007,111,4/13/08,0,0,3.500752902,317,5.0946,-7.1459,1.321953782,0.897933037,1.79050302,-1.588327118,0.340178387,0,7.210818453,1,0,0,-1.03732397
20070785,Italy,Enterprise and Industry,1,0,0,6/1/07,NA,NA,10/17/07,2007,111,4/13/08,0,0,3.948028756,317,5.0946,-7.1459,1.321953782,0.897933037,1.79050302,-1.588327118,0.340178387,0,7.669028289,1,0,6,-1.03732397
20070787,Italy,Health and Consumers,1,0,0,6/1/07,NA,NA,12/11/07,2007,111,4/13/08,0,0,3.500752902,317,5.0946,-7.1459,1.321953782,0.897933037,1.79050302,-1.588327118,0.340178387,0,6.929516771,1,0,1,-1.03732397
20070788,Italy,Health and Consumers,1,0,0,6/1/07,NA,NA,12/11/07,2007,111,4/13/08,0,0,3.500752902,317,5.0946,-7.1459,1.321953782,0.897933037,1.79050302,-1.588327118,0.340178387,0,6.075346031,1,0,1,-1.03732397
20070789,Italy,Health and Consumers,1,0,0,6/1/07,NA,NA,6/5/08,2007,111,4/13/08,1,0,1.999183964,317,5.0946,-7.1459,1.321953782,0.897933037,1.79050302,-1.588327118,0.340178387,0,9.39632189,1,0,5,-1.03732397
20070790,Italy,Health and Consumers,1,0,0,6/1/07,NA,NA,5/6/08,2007,111,4/13/08,1,0,2.254770166,317,5.0946,-7.1459,1.321953782,0.897933037,1.79050302,-1.588327118,0.340178387,0,9.767209534,1,0,6,-1.03732397
20090308,Belgium,Health and Consumers,1,0,0,7/31/09,NA,NA,1/28/10,2009,486,6/13/10,0,0,1.615804661,317,-2.3306,0.4732,-0.305717242,0.440911924,-1.731949772,0.656359934,0.655958835,0,8.131824785,1,0,0,1.027478538
20090309,Belgium,Mobility and Transport,1,0,0,7/31/09,NA,NA,1/28/10,2009,486,6/13/10,0,0,1.615804661,317,-2.3306,0.4732,-0.305717242,0.440911924,-1.731949772,0.656359934,0.655958835,0,9.861154,0,0,5,1.027478538
20090310,Belgium,Mobility and Transport,1,0,0,7/31/09,NA,NA,10/29/09,2009,486,6/13/10,0,0,1.903339138,317,-2.3306,0.4732,-0.305717242,0.440911924,-1.731949772,0.656359934,0.655958835,0,9.64043305,1,0,2,1.027478538
20090311,Belgium,Internal Market and Services,1,0,0,7/31/09,NA,NA,10/29/09,2009,486,6/13/10,0,0,1.903339138,317,-2.3306,0.4732,-0.305717242,0.440911924,-1.731949772,0.656359934,0.655958835,0,7.820439515,0,0,8,1.027478538
20090312,Belgium,Mobility and Transport,1,0,0,7/31/09,NA,NA,10/29/09,2009,486,6/13/10,0,0,1.903339138,317,-2.3306,0.4732,-0.305717242,0.440911924,-1.731949772,0.656359934,0.655958835,0,8.610136937,1,0,3,1.027478538
20074490,Finland,"Justice, Fundamental Rights and Citizenship",1,0,0,6/3/10,NA,NA,11/24/11,2010,700,4/17/11,1,1,-0.74836771,318,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,10.09905434,0,0,0,1.027478538
20112234,Romania,Health and Consumers,1,0,0,1/26/12,NA,NA,1/24/13,2012,787,12/9/12,1,1,-0.684471159,318,-0.885,2.155,-0.114226535,0.0615844,-1.268039816,-2.450771626,-2.0209539,0,NA,NA,NA,NA,-3.102126477
20014602,Spain,Environment,1,0,0,4/30/03,NA,NA,7/5/05,2003,164,3/14/04,1,1,-0.972005637,319,1.3922,3.8592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20062538,Malta,"Justice, Fundamental Rights and Citizenship",1,1,0,4/24/07,11/27/08,NA,11/27/08,2007,203,3/8/08,1,1,-0.74836771,319,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,8.951958169,0,0,12,-0.349056467
20132144,Bulgaria,Environment,1,0,0,11/20/13,NA,NA,11/26/14,2013,840,10/5/14,1,0,-0.74836771,319,7.9,-7.4,-0.51624822,0.427201291,1.280102851,-1.687065084,-2.170586036,1,9.918671688,0,0,1,-1.725591472
20132149,Bulgaria,Maritime Affairs and Fisheries,1,1,0,11/20/13,7/10/14,NA,7/10/14,2013,840,10/5/14,0,1,-1.195643564,319,7.9,-7.4,-0.51624822,0.427201291,1.280102851,-1.687065084,-2.170586036,1,NA,NA,NA,NA,-1.725591472
20132262,Estonia,Environment,1,0,0,4/16/14,NA,NA,9/25/14,2014,853,3/1/15,0,1,-0.876160811,319,-3.5597,3.9407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03732397
20052161,Cyprus,Energy,1,1,0,7/5/05,4/4/06,NA,4/4/06,2005,556,5/21/06,0,1,-1.195643564,320,NA,7.6316,-1.043045952,0.148418412,0.573544169,-0.005590131,0.315587682,0,NA,NA,NA,NA,1.027478538
20052180,Cyprus,Mobility and Transport,1,0,0,7/5/05,NA,NA,12/13/05,2005,556,5/21/06,0,1,-0.173298755,320,NA,7.6316,-1.043045952,0.148418412,0.573544169,-0.005590131,0.315587682,0,NA,NA,NA,NA,1.027478538
20052201,Cyprus,"Employment, Social Affairs and Equal Opportunities",1,0,0,7/5/05,NA,NA,12/12/06,2005,556,5/21/06,1,1,-1.131747013,320,NA,7.6316,-1.043045952,0.148418412,0.573544169,-0.005590131,0.315587682,0,8.892611378,0,0,0,1.027478538
20052228,Cyprus,Environment,1,1,0,7/5/05,6/28/06,NA,6/28/06,2005,556,5/21/06,1,1,-1.131747013,320,NA,7.6316,-1.043045952,0.148418412,0.573544169,-0.005590131,0.315587682,0,7.778211475,0,0,2,1.027478538
20071131,Lithuania,Internal Market and Services,1,1,1,11/27/07,6/5/08,11/27/08,6/5/08,2007,646,10/12/08,0,0,-0.74836771,320,0.6304,-4.2032,-0.784444013,1.249839293,-0.540587935,-0.782884142,-1.227608595,0,10.53874075,0,0,15,-1.03732397
20071132,Lithuania,Home Affairs,1,0,0,11/27/07,NA,NA,6/5/08,2007,646,10/12/08,0,0,-0.428884957,320,0.6304,-4.2032,-0.784444013,1.249839293,-0.540587935,-0.782884142,-1.227608595,0,8.345692873,0,0,0,-1.03732397
20071133,Lithuania,Home Affairs,1,1,0,11/27/07,9/18/08,NA,9/18/08,2007,646,10/12/08,0,0,-0.908109086,320,0.6304,-4.2032,-0.784444013,1.249839293,-0.540587935,-0.782884142,-1.227608595,0,8.538758969,0,1,2,-1.03732397
20071134,Lithuania,Health and Consumers,1,0,0,11/27/07,NA,NA,11/27/08,2007,646,10/12/08,1,0,-0.524729783,320,0.6304,-4.2032,-0.784444013,1.249839293,-0.540587935,-0.782884142,-1.227608595,0,8.631414336,1,0,0,-1.03732397
20064644,Netherlands,Environment,1,1,0,10/27/11,1/24/13,NA,1/24/13,2011,785,9/12/12,1,1,-0.972005637,321,2.0433,3.7364,-0.209971888,-1.131240703,-0.276610941,0.986364059,0.774943468,1,NA,NA,NA,NA,1.027478538
20162021,Netherlands,Energy,1,0,0,4/28/16,NA,NA,11/17/16,2016,1012,3/15/17,0,1,-1.163695288,321,-5.0304,-1.4518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027478538
20104157,Denmark,Environment,1,0,0,10/28/10,NA,NA,1/23/14,2010,722,9/15/11,1,1,-1.067850463,322,-1.5957,3.4909,-0.784444013,-0.436568612,0.400433565,1.484239425,1.598109565,1,NA,NA,NA,NA,1.027478538
20040185,Denmark,Enterprise and Industry,1,0,0,3/22/04,NA,NA,7/7/04,2004,563,2/8/05,0,0,-0.237195305,323,-1.5957,3.4909,-0.537101848,-0.381726079,0.405945928,1.894840464,1.32238142,0,NA,NA,NA,NA,1.027478538
20040186,Denmark,Enterprise and Industry,1,0,0,3/22/04,NA,NA,10/13/04,2004,563,2/8/05,0,0,-0.74836771,323,-1.5957,3.4909,-0.537101848,-0.381726079,0.405945928,1.894840464,1.32238142,0,NA,NA,NA,NA,1.027478538
20040187,Denmark,Enterprise and Industry,1,0,0,3/22/04,NA,NA,7/7/04,2004,563,2/8/05,0,0,-0.237195305,323,-1.5957,3.4909,-0.537101848,-0.381726079,0.405945928,1.894840464,1.32238142,0,NA,NA,NA,NA,1.027478538
20040188,Denmark,Health and Consumers,1,0,0,3/22/04,NA,NA,7/7/04,2004,563,2/8/05,0,0,-0.237195305,323,-1.5957,3.4909,-0.537101848,-0.381726079,0.405945928,1.894840464,1.32238142,0,NA,NA,NA,NA,1.027478538
20040189,Denmark,Taxation and Customs Union,1,0,0,3/22/04,NA,NA,10/13/04,2004,563,2/8/05,0,0,-0.74836771,323,-1.5957,3.4909,-0.537101848,-0.381726079,0.405945928,1.894840464,1.32238142,0,NA,NA,NA,NA,1.027478538
20040190,Denmark,Taxation and Customs Union,1,0,0,3/22/04,NA,NA,7/7/04,2004,563,2/8/05,0,0,-0.237195305,323,-1.5957,3.4909,-0.537101848,-0.381726079,0.405945928,1.894840464,1.32238142,0,NA,NA,NA,NA,1.027478538
20040191,Denmark,Mobility and Transport,1,1,0,3/22/04,10/13/04,NA,10/13/04,2004,563,2/8/05,0,0,-1.067850463,323,-1.5957,3.4909,-0.537101848,-0.381726079,0.405945928,1.894840464,1.32238142,0,NA,NA,NA,NA,1.027478538
20040192,Denmark,Mobility and Transport,1,1,0,3/22/04,10/13/04,NA,10/13/04,2004,563,2/8/05,0,0,-1.067850463,323,-1.5957,3.4909,-0.537101848,-0.381726079,0.405945928,1.894840464,1.32238142,0,NA,NA,NA,NA,1.027478538
20070456,Malta,Internal Market and Services,1,1,0,4/20/07,6/27/07,NA,6/27/07,2007,203,3/8/08,0,0,0.018390897,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,10.99581346,0,0,7,-0.349056467
20070457,Malta,Environment,1,0,0,4/20/07,NA,NA,1/31/08,2007,203,3/8/08,0,0,0.018390897,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,8.596928159,0,0,0,-0.349056467
20070458,Malta,Internal Market and Services,1,0,0,4/20/07,NA,NA,12/11/07,2007,203,3/8/08,0,0,0.497615026,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,9.565634363,0,0,42,-0.349056467
20070459,Malta,Home Affairs,1,0,0,4/20/07,NA,NA,4/3/08,2007,203,3/8/08,1,0,-0.173298755,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,8.342601681,0,0,0,-0.349056467
20070460,Malta,Health and Consumers,1,0,0,4/20/07,NA,NA,12/11/07,2007,203,3/8/08,0,0,0.497615026,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,7.342131731,1,0,2,-0.349056467
20070461,Malta,Health and Consumers,1,0,0,4/20/07,NA,NA,12/11/07,2007,203,3/8/08,0,0,0.497615026,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,7.554334824,1,1,6,-0.349056467
20070462,Malta,Internal Market and Services,1,1,0,4/20/07,6/27/07,NA,6/27/07,2007,203,3/8/08,0,0,0.018390897,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,10.05345808,1,0,1,-0.349056467
20070463,Malta,Taxation and Customs Union,1,0,0,4/20/07,NA,NA,12/11/07,2007,203,3/8/08,0,0,0.497615026,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,6.23636959,1,0,1,-0.349056467
20070464,Malta,Taxation and Customs Union,1,0,0,4/20/07,NA,NA,12/11/07,2007,203,3/8/08,0,0,0.497615026,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,7.832014181,0,0,14,-0.349056467
20070465,Malta,Internal Market and Services,1,1,0,4/20/07,10/17/07,NA,10/17/07,2007,203,3/8/08,0,0,-0.237195305,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,9.021598247,0,0,31,-0.349056467
20070466,Malta,Environment,1,0,0,4/20/07,NA,NA,12/11/07,2007,203,3/8/08,0,0,0.497615026,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,9.216719979,0,0,16,-0.349056467
20070467,Malta,Environment,1,0,0,4/20/07,NA,NA,12/11/07,2007,203,3/8/08,0,0,0.497615026,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,8.286017468,0,0,24,-0.349056467
20070468,Malta,"Justice, Fundamental Rights and Citizenship",1,0,0,4/20/07,NA,NA,12/11/07,2007,203,3/8/08,0,0,0.497615026,323,NA,1.5038,-1.167425431,0.632860791,-1.737728114,0.06255536,0.018686691,0,6.396929655,0,0,1,-0.349056467
20050712,Slovakia,Environment,1,1,0,7/28/05,12/13/05,NA,12/13/05,2005,192,6/17/06,0,0,-0.333040131,324,-2.2208,3.9792,-0.734334295,-0.0206794,0.573544169,-0.40467393,-1.608879406,0,9.066700922,0,0,25,-0.349056467
20050713,Slovakia,Mobility and Transport,1,0,0,7/28/05,NA,NA,12/12/06,2005,192,6/17/06,1,0,-1.003953912,324,-2.2208,3.9792,-0.734334295,-0.0206794,0.573544169,-0.40467393,-1.608879406,0,8.334711622,0,0,8,-0.349056467
20050714,Slovakia,Enterprise and Industry,1,1,0,7/28/05,12/13/05,NA,12/13/05,2005,192,6/17/06,0,0,-0.940057362,324,-2.2208,3.9792,-0.734334295,-0.0206794,0.573544169,-0.40467393,-1.608879406,0,10.42234087,0,0,35,-0.349056467
20050715,Slovakia,Taxation and Customs Union,1,0,0,7/28/05,NA,NA,12/13/05,2005,192,6/17/06,0,0,-0.045505654,324,-2.2208,3.9792,-0.734334295,-0.0206794,0.573544169,-0.40467393,-1.608879406,0,NA,NA,NA,NA,-0.349056467
20050716,Slovakia,Health and Consumers,1,0,0,7/28/05,NA,NA,12/13/05,2005,192,6/17/06,0,0,-0.045505654,324,-2.2208,3.9792,-0.734334295,-0.0206794,0.573544169,-0.40467393,-1.608879406,0,7.100027167,1,0,1,-0.349056467
20070346,Spain,Internal Market and Services,1,1,0,4/20/07,6/27/07,NA,6/27/07,2007,500,3/9/08,0,0,1.583856386,324,-1.3922,-3.8592,1.130463075,1.304681827,0.821380251,-0.310079367,-0.457338447,0,10.99581346,0,0,7,-0.349056467
20070347,Spain,Environment,1,0,0,4/20/07,NA,NA,12/11/07,2007,500,3/9/08,0,0,2.063080515,324,-1.3922,-3.8592,1.130463075,1.304681827,0.821380251,-0.310079367,-0.457338447,0,8.596928159,0,0,0,-0.349056467
20070348,Spain,Internal Market and Services,1,0,0,4/20/07,NA,NA,12/11/07,2007,500,3/9/08,0,0,2.063080515,324,-1.3922,-3.8592,1.130463075,1.304681827,0.821380251,-0.310079367,-0.457338447,0,9.565634363,0,0,42,-0.349056467
20070349,Spain,Home Affairs,1,1,0,4/20/07,3/19/09,NA,3/19/09,2007,500,3/9/08,1,0,-0.173298755,324,-1.3922,-3.8592,1.130463075,1.304681827,0.821380251,-0.310079367,-0.457338447,0,8.342601681,0,0,0,-0.349056467
20070350,Spain,Enterprise and Industry,1,0,0,4/20/07,NA,NA,10/17/07,2007,500,3/9/08,0,0,2.478408093,324,-1.3922,-3.8592,1.130463075,1.304681827,0.821380251,-0.310079367,-0.457338447,0,9.440816971,0,0,1,-0.349056467
20070351,Spain,Internal Market and Services,1,1,1,4/20/07,6/27/07,1/31/08,6/27/07,2007,500,3/9/08,0,0,1.424115009,324,-1.3922,-3.8592,1.130463075,1.304681827,0.821380251,-0.310079367,-0.457338447,0,10.05345808,1,0,1,-0.349056467
20070353,Spain,Environment,1,0,0,4/20/07,NA,NA,12/11/07,2007,500,3/9/08,0,0,2.063080515,324,-1.3922,-3.8592,1.130463075,1.304681827,0.821380251,-0.310079367,-0.457338447,0,8.286017468,0,0,24,-0.349056467
20100554,Portugal,Health and Consumers,1,0,0,7/16/10,NA,NA,9/30/10,2010,702,6/5/11,0,0,1.55190811,324,-0.7542,-2.2457,-0.305717242,-0.235479323,0.393713276,-0.267640666,0.093424342,1,8.375629627,0,0,1,-0.349056467
20100555,Portugal,Environment,1,0,0,7/16/10,NA,NA,11/24/10,2010,702,6/5/11,0,0,0.912942605,324,-0.7542,-2.2457,-0.305717242,-0.235479323,0.393713276,-0.267640666,0.093424342,1,9.765029759,0,0,4,-0.349056467
20100556,Portugal,Health and Consumers,1,0,0,7/16/10,NA,NA,9/30/10,2010,702,6/5/11,0,0,1.55190811,324,-0.7542,-2.2457,-0.305717242,-0.235479323,0.393713276,-0.267640666,0.093424342,1,8.870803444,1,0,13,-0.349056467
20100557,Portugal,Health and Consumers,1,0,0,7/16/10,NA,NA,1/27/11,2010,702,6/5/11,0,0,0.849046054,324,-0.7542,-2.2457,-0.305717242,-0.235479323,0.393713276,-0.267640666,0.093424342,1,7.555905094,1,0,1,-0.349056467
20100558,Portugal,Health and Consumers,1,0,0,7/16/10,NA,NA,1/27/11,2010,702,6/5/11,0,0,0.849046054,324,-0.7542,-2.2457,-0.305717242,-0.235479323,0.393713276,-0.267640666,0.093424342,1,6.481577129,1,0,1,-0.349056467
20104178,Latvia,Internal Market and Services,1,0,0,10/28/10,NA,NA,9/29/11,2010,765,9/17/11,1,1,-0.876160811,324,-0.4,4.4,-1.071680077,-0.761053602,-0.532085421,-0.76056155,-1.543614914,0,NA,NA,NA,NA,-1.03732397
20030850,Luxembourg,Mobility and Transport,1,1,0,7/24/03,11/11/03,NA,11/11/03,2003,383,6/13/04,0,0,-0.460833232,325,NA,3.1579,-0.930341696,0.875081981,-0.651584827,1.210520464,1.800096604,0,NA,NA,NA,NA,1.027478538
20030851,Luxembourg,Mobility and Transport,1,1,0,7/24/03,11/11/03,NA,11/11/03,2003,383,6/13/04,0,0,-0.460833232,325,NA,3.1579,-0.930341696,0.875081981,-0.651584827,1.210520464,1.800096604,0,NA,NA,NA,NA,1.027478538
20074800,Sweden,Internal Market and Services,1,1,0,10/29/09,2/16/11,NA,2/16/11,2009,512,9/19/10,1,1,-0.620574609,325,-1.1427,4.446,-0.497207952,-0.253760167,0.310193306,1.407943453,0.744111996,1,NA,NA,NA,NA,1.027478538
20094401,Greece,Taxation and Customs Union,1,1,0,6/16/11,6/20/13,NA,6/20/13,2011,783,5/6/12,1,1,-0.844212536,325,-0.2666,-2.2397,-0.305717242,-1.633963927,-0.220809159,-1.116477518,0.214028034,0,NA,NA,NA,NA,-0.349056467
20095065,Greece,Internal Market and Services,1,0,0,6/16/11,NA,NA,2/26/15,2011,783,5/6/12,1,1,-1.035902187,325,-0.2666,-2.2397,-0.305717242,-1.633963927,-0.220809159,-1.116477518,0.214028034,0,NA,NA,NA,NA,-0.349056467
20100328,Finland,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,8.690474004,0,0,1,1.027478538
20100329,Finland,Environment,1,1,0,5/27/10,11/24/10,NA,11/24/10,2010,700,4/17/11,0,0,-0.716419435,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,8.043984431,0,0,16,1.027478538
20100330,Finland,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,7.769800996,1,0,1,1.027478538
20100331,Finland,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,8.155936338,1,0,1,1.027478538
20100332,Finland,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,8.506536611,1,0,1,1.027478538
20100333,Finland,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,7.797291274,1,0,1,1.027478538
20100334,Finland,Environment,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,6.950814768,1,0,1,1.027478538
20100335,Finland,Environment,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,7.089243155,1,0,1,1.027478538
20100336,Finland,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,7.006695227,1,0,1,1.027478538
20100337,Finland,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,8.435332165,1,0,1,1.027478538
20100338,Finland,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,6.618738984,1,0,1,1.027478538
20100339,Finland,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,6.905753276,1,0,1,1.027478538
20100340,Finland,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,5.998936562,1,0,1,1.027478538
20100341,Finland,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,6.084499413,1,0,1,1.027478538
20100342,Finland,Health and Consumers,1,0,0,5/27/10,NA,NA,9/30/10,2010,700,4/17/11,0,0,0.178132273,325,3.5579,-1.4424,-0.784444013,-1.039836481,-1.121359366,1.731921269,0.709408042,1,6.075346031,1,0,1,1.027478538
20102086,Greece,"Employment, Social Affairs and Equal Opportunities",1,1,0,6/16/11,6/21/12,NA,6/21/12,2011,783,5/6/12,1,1,-0.173298755,325,-0.2666,-2.2397,-0.305717242,-1.633963927,-0.220809159,-1.116477518,0.214028034,0,NA,NA,NA,NA,-0.349056467
20124038,Bulgaria,Internal Market and Services,1,0,0,6/21/12,NA,NA,4/16/14,2012,799,5/12/13,1,1,-0.780315985,325,0.7402,4.5018,-0.497207952,0.801958603,0.576616095,-1.714726182,-2.256719743,0,NA,NA,NA,NA,-1.725591472
20150048,Spain,Economic and Financial Affairs,1,0,0,1/29/15,NA,NA,6/16/16,2015,998,12/20/15,1,0,-0.972005637,325,1.3922,3.8592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.349056467
